id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11691732,"Entire level, 3 minutes to Cherry Creek Bank Row",953271,Kelly,,Hilltop,39.7165031062153,-104.93494244350114,Private room,160,1,33,2018-09-21,1.03,4,365
11692342,Cap Hill Condo with Parking,13773836,Nina,,Capitol Hill,39.736427757957905,-104.97405440464648,Entire home/apt,99,2,68,2018-12-16,2.08,1,6
11693721,✨Magical 420 Highlands Victorian✨,7273500,Katie,,West Highland,39.76922243193356,-105.03973602676122,Entire home/apt,152,1,117,2018-12-08,3.46,1,148
11713844,Franklin Oasis- Uptown Victorian Sleeps 6!,62275890,Mary,,City Park West,39.742763034583135,-104.9671726171357,Entire home/apt,121,1,127,2018-12-16,3.89,3,40
11722154,Full Apartment! Close to Downtown!,17467221,Aj,,Skyland,39.75575937571304,-104.95121242199973,Entire home/apt,123,3,108,2018-11-25,3.23,1,357
11755186,"Modern, just remodeled and gorgeous",20991907,Patrick,,Stapleton,39.75669260478731,-104.87221600584154,Entire home/apt,192,3,110,2018-12-03,3.35,1,136
11772599,Spacious Room w/Private Bath,14735821,Jeremy,,Cole,39.76290010998969,-104.96218145391747,Private room,68,2,54,2018-10-11,1.63,2,0
11784513,Beautiful Renovated 3 BD / 2 BA,62754752,Jeff,,North Park Hill,39.760753252601894,-104.92429251866265,Entire home/apt,175,2,15,2016-10-23,0.49,1,0
11789571,Great Value! No extra fees!,48525049,Kenny,,West Highland,39.76338055487368,-105.037295481162,Entire home/apt,99,1,237,2018-12-17,8.59,1,38
11844534,Luxury Loft with open layout,1350907,Camille,,Union Station,39.75573404221236,-105.00477490872996,Entire home/apt,272,3,49,2018-12-18,1.52,1,139
11850827,"Large, modern family-friendly home",12648268,Kara,,Platt Park,39.67924487375294,-104.98419858657215,Entire home/apt,350,3,6,2017-12-28,0.18,1,0
11858289,15 minutes to EVERYWHERE in Denver!,63159275,Brian J.,,Virginia Village,39.6958963616707,-104.93508287246365,Private room,85,1,12,2016-06-12,0.36,1,0
11873653,3-bedroom Pad in Denver yo!,63307953,David,,Northeast Park Hill,39.769356590785875,-104.91168901387945,Private room,145,1,0,,,1,0
11894242,"Cozy home, fenced yard, super convenient location",11295633,Abby,,Chaffee Park,39.79019152091321,-105.00836801994282,Entire home/apt,104,2,4,2016-09-19,0.13,1,0
11904176,6F Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.745617165539834,-104.99758280083522,Entire home/apt,69,30,6,2018-07-23,0.22,24,137
11945010,Denver Victorian Mansion Apartment,63778241,Josh,,Capitol Hill,39.733931787210565,-104.97356983468485,Entire home/apt,150,2,151,2018-11-25,4.66,1,349
11947643,Townhouse with a View of Mountains and the City,48683321,Dan,,Jefferson Park,39.75251373394462,-105.01919845230692,Entire home/apt,200,3,13,2018-11-11,0.41,1,11
11966335,Cannabis friendly clean open floor plan,59967996,William,,Sunnyside,39.770938296665484,-105.01101517251797,Entire home/apt,199,1,66,2018-10-07,2.01,2,349
11972882,Wash Park Cottage House,63972797,Stacey,,Washington Park,39.706276977560776,-104.9696051090181,Private room,632,1,0,,,1,0
11984786,4I Brooks Tower: Downtown Denver Studio,6658113,Allison,,CBD,39.746001628628136,-104.99767029484815,Entire home/apt,69,30,2,2016-10-09,0.06,24,0
11987780,Private Bedroom and Bath Near DU,1671987,Shannon,,University,39.667685267833065,-104.96328054078664,Private room,40,2,4,2018-06-16,0.13,2,0
11998608,1 bed 1 bth minutes from downtown!,28342977,Maire,,South Park Hill,39.74397812298809,-104.93841950412141,Entire home/apt,90,2,91,2018-07-27,2.86,1,0
12002460,"Bed, Bath and Hot Tub with Private Entrance",10387069,Becky,,Hale,39.73413262426781,-104.9241073796064,Private room,66,2,129,2018-11-26,4.04,1,348
12008338,Eco-Friendly Sunnyside 2bd1ba Bungalow,12008253,Rob,,Sunnyside,39.775562253837,-105.00428810378001,Entire home/apt,220,2,70,2018-12-17,2.26,1,167
12054276,"Bright, Modern Townhouse on Trendy Tennyson St.",64558781,Patrick,,Berkeley,39.77663395736249,-105.04279612293415,Entire home/apt,168,2,34,2018-11-27,1.10,1,38
12068403,Charming Loft in BallPark  - Right Downtown!,64660966,Jessica,,Five Points,39.75288487421039,-104.98765280669014,Entire home/apt,114,1,334,2018-12-08,10.30,1,329
